lat_25.5-lon_75.5,lat_27.5-lon_85.5,lat_32.5-lon_88.5,lat_7.5-lon_66.5,lat_6.5-lon_100.5
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.643388,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.965082,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
8.844006,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
1.286776,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
1.3240234,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
1.3142585,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.643388,NaN,NaN,NaN,NaN
5.578728,NaN,NaN,NaN,NaN
0.321694,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
1.4364653,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
1.930164,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
20.904465,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.30378526,NaN,NaN,NaN,NaN
15.401993,NaN,NaN,NaN,NaN
0.72807384,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
11.107372999999999,NaN,NaN,NaN,NaN
26.069096,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
4.5746535999999995,NaN,NaN,NaN,NaN
11.803005,NaN,NaN,NaN,NaN
78.47075,NaN,NaN,NaN,NaN
5.528645,NaN,NaN,NaN,NaN
0.16465828,NaN,NaN,NaN,NaN
0.29061761,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
9.439055999999999,NaN,NaN,NaN,NaN
22.979084,NaN,NaN,NaN,NaN
23.264689999999998,NaN,NaN,NaN,NaN
14.028901999999999,NaN,NaN,NaN,NaN
25.960457,NaN,NaN,NaN,NaN
5.073421,NaN,NaN,NaN,NaN
4.1820216,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
4.9290533,NaN,NaN,NaN,NaN
3.9427754999999998,NaN,NaN,NaN,NaN
1.9713877,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
45.764122,NaN,NaN,NaN,NaN
7.7616190000000005,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
1.3142585,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
1.6084698,NaN,NaN,NaN,NaN
13.901545,NaN,NaN,NaN,NaN
14.778537,NaN,NaN,NaN,NaN
0.14278178,NaN,NaN,NaN,NaN
13.828103,NaN,NaN,NaN,NaN
0.9788232,NaN,NaN,NaN,NaN
17.407055,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
8.501607,NaN,NaN,NaN,NaN
0.643388,NaN,NaN,NaN,NaN
10.968243,NaN,NaN,NaN,NaN
1.9638543000000002,NaN,NaN,NaN,NaN
7.730223700000001,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
5.3315573,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
6.2358575,NaN,NaN,NaN,NaN
0.37787807,NaN,NaN,NaN,NaN
7.207147,NaN,NaN,NaN,NaN
30.965086,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
15.396438,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
17.12415,NaN,NaN,NaN,NaN
4.2755513,NaN,NaN,NaN,NaN
12.898799,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
5.9638267,NaN,NaN,NaN,NaN
0.6870670999999999,NaN,NaN,NaN,NaN
1.0249578000000001,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
1.930164,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
2.2793405,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
0.0,NaN,NaN,NaN,NaN
